19.1834, 733.071, 274.048, -0.00199997
19.2212, 733.071, 274.048, -0.00179998
19.251, 732.611, 274.167, -0.000999975
19.2836, 732.611, 274.167, -0.00059998
19.3181, 732.389, 273.833, 2.38419e-08
19.3522, 732.5, 274, 0.000400031
19.386, 731.868, 273.895, 0.000600028
19.4193, 731.389, 273.889, 0.00100002
19.4525, 730.833, 274.389, 0.00160003
19.4851, 730.633, 274.667, 0.00140002
19.5207, 730.5, 275, 0.00120001
19.5553, 730.25, 275.75, 0.00200001
19.5865, 729.441, 276.294, 0.00200001
19.6222, 729.375, 276.25, 0.00180001
19.6537, 729.324, 276.412, 0.00200002
19.6871, 729.125, 276.438, 0.00220003
19.7207, 728.75, 276.5, 0.00180004
19.7557, 728.75, 276.5, 0.00160004
19.788, 728.633, 276.667, 0.00160004
19.8257, 728.633, 276.667, 0.00180004
19.8567, 728.633, 276.667, 0.00220003
19.8895, 728.5, 276.5, 0.00220003
19.9247, 728.5, 276.5, 0.00240003
19.956, 728.5, 276.5, 0.00280002
19.9892, 728.367, 276.333, 0.00300002
20.0273, 728.346, 276.615, 0.00320002
20.0566, 728.192, 276, 0.00340002
20.0896, 728.192, 276, 0.00380001
20.1234, 728.333, 275.833, 0.00380001
20.1568, 728.333, 275.833, 0.00380001
20.1907, 728.333, 275.833, 0.00400001
20.2257, 728.333, 275.833, 0.0044
20.2591, 728.136, 275.727, 0.00420001
20.2967, 728.333, 275.833, 0.00400001
20.3207, 728.333, 275.833, 0.00420001
20.3456, 728.318, 275.636, 0.00400001
20.3707, 728.1, 275.5, 0.00380001
20.394, 728.1, 275.5, 0.00420002
20.416, 728.5, 275.5, 0.00480002
20.438, 728.333, 275.833, 0.00520003
20.4672, 728.333, 275.833, 0.00560004
20.4942, 728.136, 275.727, 0.00580003
20.5198, 728.1, 275.5, 0.00520003
20.5475, 728.136, 275.273, 0.00460002
20.5756, 727.5, 275, 0.00380002
20.6095, 727, 274.917, 0.00300002
20.6453, 726.382, 274.647, 0.00220003
20.6836, 726.147, 274.118, 0.00100003
20.7097, 725.676, 273.588, 3.57628e-08
20.7453, 725.974, 272.632, -0.000799966
20.7763, 726.833, 271.389, -0.00199997
20.8093, 727.4, 270.75, -0.00299999
20.8425, 727.132, 270.105, -0.00319999
20.876, 727.4, 269.75, -0.0038
20.9081, 727.4, 269.75, -0.0044
20.942, 727.132, 270.105, -0.00419999
20.977, 726.833, 270.389, -0.00439999
21.0088, 726.5, 270.5, -0.00419998
21.0415, 726.382, 270.647, -0.00379997
21.0766, 727, 271.2, -0.00339997
21.1136, 727.167, 271.5, -0.00339997
21.1441, 727.625, 271.75, -0.00239997
21.1746, 728.382, 272.647, -0.00179998
21.2099, 728.382, 272.647, -0.000999975
21.2411, 728.944, 273.111, -0.000199974
21.2785, 729.167, 273.267, 0.000800025
21.3089, 729.167, 273.267, 0.00120003
21.3425, 728.786, 273.571, 0.00180004
21.3762, 728.5, 273.692, 0.00220003
21.409, 728.333, 273.833, 0.00220003
21.4422, 728.333, 273.833, 0.00260003
21.4771, 728, 274.083, 0.00280002
21.5098, 727.5, 274.5, 0.00300002
21.548, 727, 273.917, 0.00320002
21.5799, 726.667, 274.167, 0.00340002
21.6131, 726.5, 274.5, 0.00340002
21.6494, 726.333, 274.833, 0.00400002
21.6811, 726.1, 275.1, 0.00400002
21.7089, 725.9, 274.8, 0.00420002
21.7424, 725.1, 275.2, 0.00480001
21.7753, 724.682, 275.364, 0.00460001
21.8092, 724.682, 275.364, 0.00380001
21.8436, 724.167, 274.833, 0.00360001
21.8821, 724, 274.375, 0.00360001
21.9121, 724.1, 274.5, 0.00280002
21.9461, 724.136, 273.909, 0.00300002
21.9754, 723.167, 273.444, 0.00280002
22.0088, 722.786, 273.571, 0.00260003
22.0456, 722.667, 273.167, 0.00160003
22.0771, 722.5, 273, 0.00100002
22.1113, 722.367, 272.333, -0.000399971
22.1423, 720.643, 270.857, -0.00139998
22.1762, 716.5, 267.5, -0.00279999
22.21, 712.5, 264.188, -0.00419998
22.2441, 712.971, 260.529, -0.00499998
22.2767, 714.375, 256.875, -0.00599998
22.3127, 714.618, 253.647, -0.00719998
22.3425, 715.026, 250.632, -0.00799998
22.3766, 716.5, 248.5, -0.00839999
22.4101, 718.611, 247.833, -0.00919999
22.4437, 719.63, 248.087, -0.0096
22.477, 721.227, 249, -0.0094
22.5141, 723.543, 250.348, -0.00919999
22.548, 726.935, 252.348, -0.00899998
22.5791, 729.804, 254.174, -0.00859997
22.6114, 732.02, 256.16, -0.00799997
22.644, 733.667, 257.75, -0.00739996
22.678, 734.595, 259.667, -0.00719997
22.7133, 735.5, 261.5, -0.00719997
22.7465, 735.978, 263.174, -0.00679997
22.7789, 737.227, 264.455, -0.00659997
22.8119, 737.929, 265.857, -0.00619998
22.8459, 740.031, 266.781, -0.00559999
22.8792, 740.64, 268.28, -0.00439999
22.9147, 740.941, 270.235, -0.00359999
22.9478, 741.925, 271.75, -0.00279999
22.9806, 742.2, 272.7, -0.00259998
23.0147, 741.773, 273, -0.00219997
23.0483, 741.38, 272.4, -0.00259998
23.0815, 741.083, 271.708, -0.00279998
23.1218, 740.5, 271, -0.00319998
23.1504, 740.136, 270.5, -0.00339999
23.1817, 739.5, 269.5, -0.0038
23.2148, 739.196, 268.826, -0.0038
23.2502, 739.083, 267.708, -0.0044
23.2824, 738.786, 266.905, -0.0044
23.3198, 738.595, 266.667, -0.0044
23.3514, 738.136, 266.5, -0.0046
23.386, 737.891, 266.13, -0.0048
23.4168, 737.78, 266.36, -0.0044
23.4542, 737.62, 266.6, -0.0046
23.4845, 737.63, 266.913, -0.0046
23.5224, 738.595, 266.667, -0.0046
23.5595, 738.674, 266.217, -0.0048
23.589, 739.196, 265.826, -0.00539999
23.6192, 739.417, 265.25, -0.00579998
23.6548, 739.5, 265, -0.00639998
23.686, 739.62, 264.6, -0.00659997
23.7231, 740.065, 264.348, -0.00659997
23.754, 739.786, 265, -0.00639998
23.7888, 739.14, 265.56, -0.00639998
23.821, 739.14, 266.56, -0.00619998
23.855, 737.38, 267.4, -0.00659997
23.8873, 736.5, 267.5, -0.00679997
23.9252, 735.611, 267.407, -0.00719997
23.9544, 735.667, 266.75, -0.00719997
23.9883, 735.773, 266, -0.00759996
24.0224, 735.417, 266.25, -0.00759996
24.0569, 735.14, 266.56, -0.00759996
24.0882, 735.25, 266.958, -0.00739996
24.1254, 735.37, 267.087, -0.00739996
24.1563, 735.269, 267.5, -0.00699997
24.1918, 735.25, 267.458, -0.00699997
24.2247, 735.417, 267.25, -0.00699997
24.2567, 735.38, 267.4, -0.00699997
24.2906, 735.543, 267.348, -0.00659997
24.3276, 735.891, 267.13, -0.00639998
24.3593, 735.917, 267.292, -0.00599998
24.3791, 735.917, 267.292, -0.00459999
24.4013, 736, 267, -0.00319999
24.4207, 736, 267, -0.002
24.4412, 736.136, 266.5, -0.000800002
24.4644, 736.5, 266.5, 0.000399995
24.4842, 736.5, 266.5, 0.000399995
24.5068, 736.5, 266.5, 0.000199997
24.5465, 736.5, 266.5, -0.000199997
24.574, 736.065, 266.348, -0.000599992
24.6066, 735.917, 266.708, -0.00079999
24.6393, 735.955, 266.773, -0.00079999
24.6752, 735.63, 266.913, -0.000999987
24.7076, 735.5, 267, -0.000999987
24.7481, 735.37, 267.087, -0.000999987
24.7749, 735.37, 267.087, -0.000999987
24.8091, 735.227, 267.136, -0.00139998
24.84, 735.196, 267.609, -0.00119998
24.8729, 735.25, 267.458, -0.00139998
24.9085, 735.417, 267.25, -0.00139998
24.9429, 735.417, 267.25, -0.00119998
24.9754, 735.5, 267, -0.000999987
25.0072, 735.891, 267.13, -0.000599992
25.0414, 735.891, 267.13, -0.000199997
25.0734, 735.917, 267.292, 0
25.1066, 735.773, 267, -0.000199997
25.1454, 735.891, 267.13, -0.000399995
25.1733, 735.891, 267.13, -0.000199986
25.2062, 735.891, 267.13, -0.000199986
25.2397, 735.891, 267.13, 0.000200021
25.2761, 735.773, 267, 0.000600016
25.3076, 735.5, 267, 0.00100001
25.3409, 735.5, 267, 0.000600004
25.3741, 735.37, 267.087, 0.000400007
25.4068, 735.37, 267.087, -0.000199997
25.4402, 735.071, 267.048, -0.000199997
25.4734, 735.227, 267.136, -0.000399995
25.5081, 735.196, 267.609, -0.000399995
25.546, 734.864, 267.5, -0.000199997
25.5777, 734.773, 267.682, 0
25.6117, 734.935, 267.652, 0.000400007
25.641, 735.196, 267.304, 0.000800002
25.6751, 735.417, 267.25, 0.00120001
25.7066, 735.37, 267.087, 0.00140001
25.7422, 735.227, 267.136, 0.0016
25.7774, 735.071, 267.048, 0.000999999
25.8088, 735.071, 267.048, 0.000999999
25.8394, 735.071, 267.048, 0.000399995
25.8734, 735.071, 267.048, 0.000600004
25.906, 735.071, 267.048, 0.000800014
25.9401, 735.167, 267.286, 0.00100001
25.9744, 734.935, 267.348, 0.00120002
26.007, 734.611, 267.167, 0.00220002
26.0399, 734.611, 267.167, 0.00240002
26.0775, 734.389, 266.833, 0.00280001
26.11, 734.382, 266.647, 0.00320002
26.1404, 734, 266.8, 0.00360001
26.1731, 733.833, 266.5, 0.00360001
26.2092, 733.342, 266.579, 0.00400001
26.2426, 732.971, 266.529, 0.00420001
26.2745, 732.5, 266.5, 0.00480001
26.3082, 731.676, 266.588, 0.00500001
26.3423, 731.125, 266.438, 0.00560001
26.3748, 730.633, 266.667, 0.00560001
26.4127, 730.5, 266.5, 0.00600002
26.4447, 730.367, 266.667, 0.00620002
26.4743, 730.192, 267, 0.00640002
26.5088, 730.192, 267, 0.00580002
26.5447, 729.929, 267, 0.00580002
26.5754, 729.5, 266.5, 0.00580002
26.6103, 729.5, 266.813, 0.00560002
26.6431, 729.5, 266.5, 0.00580002
26.6764, 729.269, 266.923, 0.00620003
26.709, 729.5, 266.5, 0.00620003
26.745, 729.875, 266.625, 0.00600003
26.7764, 729.7, 266.933, 0.00600003
